SHOP_CODE,ITEM_CODE,AUDIT_QTY,GROUP,SUB-GROUP
LFS,03929,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,03969,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,04013,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,04086,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,04091,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,04092,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,04105,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,04114,0,BEVERAGES,DRINKS
LFS,04116,0,BEVERAGES,DRINKS
LFS,04162,0,BEVERAGES,DRINKS
LFS,04177,0,"HOME AND PERSONAL CARE","PET CARE"
LFS,04180,0,"HOME AND PERSONAL CARE","PET CARE"
LFS,04191,0,"HOME AND PERSONAL CARE","PET CARE"
LFS,04199,0,"HOME AND PERSONAL CARE","SKIN CARE"
LFS,04201,0,"HOME AND PERSONAL CARE","PET CARE"
LFS,04224,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,04226,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,04227,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,04229,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,04235,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,06966,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
LFS,06968,0,"BEVERAGES ALCOHOLIC",LIQUER
LFS,06969,0,"BEVERAGES ALCOHOLIC",WINES
LFS,06975,0,"FOOD CUPBOARD",CONDIMENTS
LFS,07013,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,07014,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,07015,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,07018,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
LFS,07020,0,"HOME AND PERSONAL CARE","FEMININE CARE"
LFS,07022,0,"HOME AND PERSONAL CARE",DISPOSABLE
LFS,07029,0,"BEVERAGES ALCOHOLIC","BOTTLE BEER"
LFS,07042,0,BEVERAGES,JUICE
LFS,07140,0,BEVERAGES,DRINKS
LFS,07141,0,BEVERAGES,DRINKS
LFS,07503,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
LFS,07626,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,07663,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,07669,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,07671,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,07673,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,07715,0,"FROZEN FOOD",ICE-CREAM
LFS,07716,0,"FROZEN FOOD",ICE-CREAM
LFS,07781,0,"FROZEN FOOD","POTATO CHIPS"
LFS,07952,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,07953,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,07956,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,07957,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,07960,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,07969,0,"FOOD CUPBOARD","BAKING INGREDIENTS"
LFS,07972,0,"FOOD CUPBOARD","BAKING INGREDIENTS"
LFS,07979,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,07985,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
LFS,07986,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
LFS,08007,0,BEVERAGES,DRINKS
LFS,08026,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,08274,0,"FOOD CUPBOARD","BABY FOOD"
LFS,08277,0,BEVERAGES,COFFEE
LFS,07142,0,BEVERAGES,DRINKS
LFS,07206,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
LFS,07208,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,07246,0,"HOME AND PERSONAL CARE",FRESHENERS
LFS,07287,0,"BEVERAGES ALCOHOLIC",RHUM
LFS,07404,0,"FOOD CUPBOARD","DRINKING POWDER"
LFS,07406,0,BEVERAGES,COFFEE
LFS,07502,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
LFS,05192,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,05193,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,05200,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,05207,0,BEVERAGES,COFFEE
LFS,05816,0,BAKERY,BREADS
LFS,05833,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,05838,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,06432,0,"BEVERAGES ALCOHOLIC",WINES
LFS,06507,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,06509,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,06510,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,06571,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,06744,0,"FOOD CUPBOARD","DRINKING POWDER"
LFS,06786,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,06829,0,"HOME AND PERSONAL CARE","ORAL CARE"
LFS,06926,0,"FOOD CUPBOARD",SNACKS
LFS,06932,0,"FOOD CUPBOARD",SNACKS
LFS,06934,0,"FOOD CUPBOARD",SNACKS
LFS,09224,0,"HOME AND PERSONAL CARE","FEMININE CARE"
LFS,09226,0,"HOME AND PERSONAL CARE","FEMININE CARE"
LFS,09239,0,"FOOD CUPBOARD",SNACKS
LFS,09262,0,"BEVERAGES ALCOHOLIC","GIN ."
LFS,09271,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
LFS,09274,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
LFS,09301,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,09303,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09307,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,09368,0,"BEVERAGES ALCOHOLIC",WINES
LFS,09467,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09472,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09473,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09478,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09480,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09484,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09485,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09486,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09488,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09489,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09492,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09494,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,08284,0,BEVERAGES,TEA
LFS,08324,0,"BEVERAGES ALCOHOLIC",WINES
LFS,08336,0,"FROZEN FOOD",VEGETABLE
LFS,08339,0,"FROZEN FOOD",VEGETABLE
LFS,08340,0,"FROZEN FOOD",VEGETABLE
LFS,08341,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,08351,0,BEVERAGES,DRINKS
LFS,08353,0,BEVERAGES,DRINKS
LFS,08355,0,BEVERAGES,DRINKS
LFS,08357,0,BEVERAGES,DRINKS
LFS,08358,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,08369,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,08370,0,"FOOD CUPBOARD",CONDIMENTS
LFS,08376,0,"FOOD CUPBOARD",CONDIMENTS
LFS,08396,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,08431,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,08432,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,08434,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,08439,0,"FOOD CUPBOARD",CONDIMENTS
LFS,08473,0,"BEVERAGES ALCOHOLIC",WINES
LFS,08475,0,"BEVERAGES ALCOHOLIC",WINES
LFS,08477,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,08480,0,"BEVERAGES ALCOHOLIC",WINES
LFS,08482,0,"BEVERAGES ALCOHOLIC",WINES
LFS,08483,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08484,0,"BEVERAGES ALCOHOLIC",WINES
LFS,08490,0,"FOOD CUPBOARD",SNACKS
LFS,08495,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08497,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08502,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08504,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,08520,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,08523,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,08526,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08527,0,"HOME AND PERSONAL CARE","ORAL CARE"
LFS,08571,0,BEVERAGES,JUICE
LFS,08574,0,BEVERAGES,JUICE
LFS,08577,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,08595,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,08642,0,BEVERAGES,JUICE
LFS,08650,0,BEVERAGES,JUICE
LFS,08653,0,BEVERAGES,JUICE
LFS,08654,0,BEVERAGES,JUICE
LFS,08712,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,08736,0,"FOOD CUPBOARD","PEPPER SAUCE"
LFS,08759,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,08762,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08765,0,BEVERAGES,DRINKS
LFS,08768,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,08771,0,"FROZEN FOOD",DESSERT
LFS,08772,0,BEVERAGES,DRINKS
LFS,08775,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,08778,0,"FROZEN FOOD",DESSERT
LFS,08780,0,"FROZEN FOOD",DESSERT
LFS,08784,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,08785,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,08788,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08789,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08790,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,08791,0,"FOOD CUPBOARD","BABY FOOD"
LFS,08792,0,"FROZEN FOOD",DESSERT
LFS,08813,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,08818,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,08833,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,08835,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,08919,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,09084,0,"HOME AND PERSONAL CARE","MENS GROOMING"
LFS,09089,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,09134,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09140,0,"FOOD CUPBOARD","RAW RICE"
LFS,09186,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100413,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
LFS,100414,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
LFS,100420,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
LFS,100504,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100505,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100506,0,"BEVERAGES ALCOHOLIC",WINES
LFS,10075,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,100791,0,"FROZEN FOOD",ICE-CUBES
LFS,100792,0,"BEVERAGES ALCOHOLIC","VODKA BOTTLES"
LFS,100796,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100798,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100799,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100802,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100804,0,"BEVERAGES ALCOHOLIC",WINES
LFS,100812,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,100816,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,100898,0,BEVERAGES,JUICE
LFS,101058,0,"FOOD CUPBOARD",SNACKS
LFS,101060,0,"FOOD CUPBOARD",SNACKS
LFS,101061,0,"FOOD CUPBOARD",SNACKS
LFS,101062,0,"FOOD CUPBOARD",SNACKS
LFS,101063,0,"FOOD CUPBOARD",SNACKS
LFS,101064,0,"FOOD CUPBOARD",SNACKS
LFS,101691,0,"FRUITS- IMPORT",VEGETABLES.
LFS,101759,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,101762,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,10189,0,BEVERAGES,JUICE
LFS,101901,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,101902,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,101916,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,102089,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102099,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102101,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,102177,0,"HOME AND PERSONAL CARE",DISPOSABLE
LFS,102192,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,102195,0,"FOOD CUPBOARD","NOODLES AND SOUP"
LFS,102203,0,"HOME AND PERSONAL CARE","COLOR COSMETICS"
LFS,102246,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,102254,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,101071,0,"BEVERAGES ALCOHOLIC",Champagne
LFS,101073,0,"FOOD CUPBOARD","BABY FOOD"
LFS,101077,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,101079,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,101110,0,"BEVERAGES ALCOHOLIC",WINES
LFS,101130,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,101131,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,101132,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,101251,0,"BEVERAGES ALCOHOLIC","GIN ."
LFS,101386,0,"FOOD CUPBOARD",CONDIMENTS
LFS,101444,0,"BEVERAGES ALCOHOLIC",WHISKEY
LFS,101473,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,101475,0,"FRESH DAIRY AND EGGS",Yoghurt
LFS,09499,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09511,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09513,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09518,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,09523,0,"FOOD CUPBOARD","SPICES AND HERBS"
LFS,09608,0,"BEVERAGES ALCOHOLIC","COGNAC / BRANDY"
LFS,09912,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09915,0,"FOOD CUPBOARD",CONDIMENTS
LFS,09945,0,"FOOD CUPBOARD",CONFECTIONERY
LFS,09948,0,"FOOD CUPBOARD",BISCUITS
LFS,09949,0,"FOOD CUPBOARD",SAVOURIES
LFS,100031,0,"FOOD CUPBOARD","RAW RICE"
LFS,100064,0,"BEVERAGES ALCOHOLIC",TEQUILA
LFS,100079,0,"HOME AND PERSONAL CARE","SKIN CARE"
LFS,100218,0,BEVERAGES,DRINKS
LFS,100401,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
LFS,100405,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
LFS,100410,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
LFS,103197,0,BEVERAGES,"MINERAL WATER"
LFS,103199,0,BEVERAGES,"MINERAL WATER"
LFS,103200,0,BEVERAGES,"MINERAL WATER"
LFS,103211,0,"FOOD CUPBOARD","BABY FOOD"
LFS,103213,0,"FOOD CUPBOARD","BABY FOOD"
LFS,103233,0,"FOOD CUPBOARD","BABY FOOD"
LFS,103249,0,"FOOD CUPBOARD","BABY FOOD"
LFS,103270,0,"FOOD CUPBOARD","BABY FOOD"
LFS,103272,0,"FOOD CUPBOARD","BABY FOOD"
LFS,103322,0,"HOME AND PERSONAL CARE","ORAL CARE"
LFS,102264,0,"HOME AND PERSONAL CARE","ORAL CARE"
LFS,102267,0,"HOME AND PERSONAL CARE","ORAL CARE"
LFS,102269,0,"FOOD CUPBOARD",CONDIMENTS
LFS,102276,0,"HOME AND PERSONAL CARE","ORAL CARE"
LFS,102287,0,"LIVE PLANTS","LIVE PLANTS"
LFS,102290,0,"LIVE PLANTS","LIVE PLANTS"
LFS,102303,0,"LIVE PLANTS","LIVE PLANTS"
LFS,102306,0,"LIVE PLANTS","LIVE PLANTS"
LFS,102310,0,"LIVE PLANTS","LIVE PLANTS"
LFS,102311,0,"FOOD CUPBOARD","MILK AND CREAMERS"
LFS,102313,0,"FOOD CUPBOARD",CONDIMENTS
LFS,102328,0,"FROZEN FOOD","FLAVOURED YOGHURT"
LFS,102329,0,"FROZEN FOOD","FLAVOURED YOGHURT"
LFS,102330,0,"FROZEN FOOD","FLAVOURED YOGHURT"
LFS,102331,0,"FROZEN FOOD","FLAVOURED YOGHURT"
LFS,102350,0,"FOOD CUPBOARD","CANNED FOOD"
LFS,102377,0,"FRESH DAIRY AND EGGS","Farm Eggs"
LFS,102378,0,"FRESH DAIRY AND EGGS","Farm Eggs"
LFS,10247,0,"FOOD CUPBOARD",BISCUITS
LFS,102486,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,102488,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,10250,0,"FOOD CUPBOARD",BISCUITS
LFS,102529,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
LFS,102538,0,BEVERAGES,TEA
LFS,102539,0,BEVERAGES,TEA
LFS,102541,0,BEVERAGES,TEA
LFS,102542,0,BEVERAGES,TEA
LFS,102548,0,BEVERAGES,TEA
LFS,102549,0,BEVERAGES,TEA
LFS,102558,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,102560,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,102563,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,102564,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,102566,0,"FOOD CUPBOARD","INSTANT MIX"
LFS,102572,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
LFS,102613,0,BEVERAGES,JUICE
LFS,102621,0,"FROZEN FOOD","FRESH YOGHURT"
LFS,102622,0,"FROZEN FOOD","FRESH YOGHURT"
LFS,102623,0,"FROZEN FOOD","FRESH YOGHURT"
LFS,102624,0,"FROZEN FOOD","FRESH YOGHURT"
LFS,102628,0,"BEVERAGES ALCOHOLIC",WHISKEY
LFS,102739,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,102742,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,102835,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102839,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102935,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102937,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102950,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102951,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102952,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102955,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102956,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,102965,0,"HOME AND PERSONAL CARE",FRESHENERS
LFS,102966,0,"HOME AND PERSONAL CARE",FRESHENERS
LFS,102967,0,"HOME AND PERSONAL CARE",FRESHENERS
LFS,102968,0,"HOME AND PERSONAL CARE",FRESHENERS
LFS,102969,0,"HOME AND PERSONAL CARE",FRESHENERS
LFS,102990,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,103005,0,"HOME AND PERSONAL CARE",FRAGRANCES
LFS,103051,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103052,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103063,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103064,0,"HOME AND PERSONAL CARE","SKIN CARE"
LFS,103067,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103068,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,10309,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,103112,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103113,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103114,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103128,0,"HOME AND PERSONAL CARE","SKIN CARE"
LFS,103164,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103165,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
LFS,103168,0,BEVERAGES,JUICE
LFS,103688,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103689,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103690,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103691,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103692,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103693,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103694,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103695,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103696,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103698,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
LFS,103764,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,103766,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,103768,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,103770,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
LFS,103772,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,103773,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
LFS,103776,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
LFS,103778,0,"HOME AND PERSONAL CARE","HEALTH AND WELLNESS"
LFS,103781,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
