"ITEM CODE","ITEM NAME",PRICE,RACK,USER,QTY,DATE/TIME,DEPT,GROUP,SUB-GROUP
54412,"BEL-AQUA NATURAL MINERAL WATER  750ML  15",2.49,DNDB,HDBS,999999,"15-JUN-026 18:41",SUPERMARKET,BEVERAGES,"MINERAL WATER"
