SHOP_CODE,ITEM_CODE,AUDIT_QTY,GROUP,SUB-GROUP
MKL,113418,0,"STORAGE AND ORGANIZER","RACK SHELF DRAWERS ORGANIZERS"
MKL,108397,0,"FOOD CUPBOARD",BISCUITS
MKL,108399,0,"FOOD CUPBOARD","CANNED FOOD"
MKL,111614,0,"BEVERAGES ALCOHOLIC",RHUM
MKL,113454,0,"FLASK AND BOTTLES",BOTTLE
MKL,113461,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,108468,0,BEVERAGES,DRINKS
MKL,111657,0,"PARTY SUPPLIES","CELEBRATION DECOR AND ACCESSORIES"
MKL,111751,0,"FOOD CUPBOARD","BABY FOOD"
MKL,111821,0,"FOOD CUPBOARD",BISCUITS
MKL,113725,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,108602,0,CURTAINS,"GROMMET CURTAINS"
MKL,110131,0,"KITCHEN TOOLS AND CULTARY",TONGS
MKL,110142,0,"CUTLERY ITEMS",OPENERS
MKL,110144,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,110145,35,DINNERWARE,BOWLS
MKL,113786,0,"FOOD CUPBOARD",BISCUITS
MKL,113787,4,"FOOD CUPBOARD",BISCUITS
MKL,113788,0,"FOOD CUPBOARD",BISCUITS
MKL,113789,0,"FOOD CUPBOARD",BISCUITS
MKL,113811,0,"FOOD CUPBOARD",BISCUITS
MKL,112026,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,112083,0,"FOOD CUPBOARD",CONDIMENTS
MKL,112086,0,"FOOD CUPBOARD",CONDIMENTS
MKL,113938,0,"CHILDREN BOOKS AND GEN REF","BOOKS AND LEARNINGS"
MKL,113955,0,BEVERAGES,DRINKS
MKL,113956,0,BEVERAGES,DRINKS
MKL,113958,0,BEVERAGES,DRINKS
MKL,113959,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,113976,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,108983,1,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,108989,0,"FOOD CUPBOARD","RAW RICE"
MKL,110507,0,"LIGHT BULBS","LED BULB"
MKL,112265,0,"CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
MKL,112343,2,REFRIGERATOR,"DD TMF REFRIGERATOR"
MKL,113982,0,BEVERAGES,DRINKS
MKL,113983,0,BEVERAGES,DRINKS
MKL,113984,0,BEVERAGES,DRINKS
MKL,112454,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,112461,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,124424,2.5,"FRUITS- IMPORT",Fruits
MKL,122722,26,"FOOD CUPBOARD","BREAKFAST CEREALS"
MKL,123913,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,122728,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,122731,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,122732,100,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,122735,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,122736,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,124052,0,LAUNDARY,HOOKS
MKL,124060,0,"SPORTS AND GAMES","FOOT BALL"
MKL,124072,0,"HOME HYGIENE","MOPPING AND WIPING"
MKL,124075,0,"HOME HYGIENE","MOPPING AND WIPING"
MKL,124079,0,"HOME HYGIENE","MOPPING AND WIPING"
MKL,125177,0,"AIR CONDITIONING","SPLIT AC"
MKL,122795,3,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,122803,0,"STORAGE AND ORGANIZER","LUNCH BOXES TIFFINS AND FOOD FLASK"
MKL,124096,0,"HOME HYGIENE","TOILET BRUSHES"
MKL,124108,0,"HOME HYGIENE","CLEANING CLOTHES"
MKL,124118,0,"HOME HYGIENE","CLEANING CLOTHES"
MKL,124119,0,"HOME HYGIENE","CLEANING CLOTHES"
MKL,124120,0,"HOME HYGIENE","CLEANING CLOTHES"
MKL,124122,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,124123,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,124125,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,125196,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,122876,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,124127,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,124133,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,124135,0,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,124141,5,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,124145,0,BAKEWARE,"BAKING TOOLS AND ACCESSORIES"
MKL,12418,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,12419,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,125253,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,125258,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,125259,50,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,125262,1,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,125263,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,125264,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,122993,0,"LINEN CARE","STEAM IRONS"
MKL,124247,0,"HOME HYGIENE","MOPPING AND WIPING"
MKL,123176,0,GLASSWARE,"BEER MUGS AND BEER GLASS"
MKL,124706,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,124707,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,122216,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,123466,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,124710,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,124731,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,122217,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,122218,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,122219,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,122226,45,"HOME AND PERSONAL CARE",FRESHENERS
MKL,122227,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,122265,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,122268,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,123487,0,KITCHENWARE,"DISH RACKS"
MKL,122284,0,"HOUSE HOLD PRODUCTS","HOUSE HOLD"
MKL,122286,241,"HOUSE HOLD PRODUCTS","HOUSE HOLD"
MKL,122312,0,"BEVERAGES ALCOHOLIC",WINES
MKL,124755,0,"CHILDREN BOOKS AND GEN REF","BOOKS AND LEARNINGS"
MKL,123674,0,"HOME FURNISHING","BATH LINEN"
MKL,124808,0,"STORAGE AND ORGANIZER",BASKET
MKL,124861,0,BAKEWARE,"BAKING TOOLS AND ACCESSORIES"
MKL,124886,0,BATHROOM,"SOAP DISH CASE DISPENSERS"
MKL,120457,0,"FLASK AND BOTTLES",BOTTLE
MKL,121769,0,"FOOD CUPBOARD","CANNED FOOD"
MKL,119267,12,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,119283,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,119286,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,119307,0,"HOME AND PERSONAL CARE",FRAGRANCES
MKL,119311,0,"HOME AND PERSONAL CARE",FRAGRANCES
MKL,120619,0,"BLANKETS QUILTS COMFORTERS AND BEDCOVERS",COMFORTERS
MKL,120620,0,"BLANKETS QUILTS COMFORTERS AND BEDCOVERS",COMFORTERS
MKL,120648,0,"OFFICE STATIONERY",PAPER
MKL,121778,8,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,121825,5,LAUNDARY,"CLOTH PEGS / CLIP"
MKL,121826,0,LAUNDARY,"CLOTH PEGS / CLIP"
MKL,119332,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,120683,0,"VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
MKL,119478,0,KITCHENWARE,"DISH RACKS"
MKL,119479,0,KITCHENWARE,"DISH RACKS"
MKL,120718,0,BEVERAGES,"MINERAL WATER"
MKL,122003,0,"FRESH DAIRY AND EGGS",Yoghurt
MKL,119590,0,BEVERAGES,JUICE
MKL,119591,0,BEVERAGES,JUICE
MKL,119592,0,BEVERAGES,JUICE
MKL,119593,0,BEVERAGES,JUICE
MKL,119594,58,BEVERAGES,JUICE
MKL,119595,0,BEVERAGES,JUICE
MKL,120807,4,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,120808,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,120846,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,120847,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,120917,0,"FOOD CUPBOARD","RAW RICE"
MKL,120921,0,BEVERAGES,"MINERAL WATER"
MKL,119647,0,"FOOD CUPBOARD","NOODLES AND SOUP"
MKL,119648,0,"FOOD CUPBOARD","NOODLES AND SOUP"
MKL,119651,0,"FOOD CUPBOARD","NOODLES AND SOUP"
MKL,119654,0,"FOOD CUPBOARD","SPICES AND HERBS"
MKL,119658,22,"FOOD CUPBOARD","DRINKING POWDER"
MKL,119666,15,"FOOD CUPBOARD","BREAKFAST CEREALS"
MKL,118617,0,DINNERWARE,"TEA AND COFFEE SETS"
MKL,119793,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,119794,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,121151,0,"FOOD CUPBOARD",BISCUITS
MKL,121456,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,121457,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,121458,0,"FOOD CUPBOARD","EDIBLE OILS AND GHEE"
MKL,120115,0,LAUNDARY,"LAUNDRY BASKET/ITEMS"
MKL,120165,6,BATTERIES,BATTERY
MKL,120166,0,LIGHTING/LAMPS,"TORCH/ LANTERN"
MKL,120167,0,LIGHTING/LAMPS,"TORCH/ LANTERN"
MKL,120178,0,"STORAGE AND ORGANIZER",BASKET
MKL,120209,0,"FLASK AND BOTTLES",BOTTLE
MKL,120378,0,"BEVERAGES ALCOHOLIC","BOTTLE BEER"
MKL,120383,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,120385,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,13207,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,132079,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,130918,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,130991,0,"LIGHT BULBS","LED BULB"
MKL,130131,0,BEVERAGES,"MINERAL WATER"
MKL,130133,0,BEVERAGES,"MINERAL WATER"
MKL,131045,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,131047,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,131068,19,"HOME AND PERSONAL CARE",FRAGRANCES
MKL,132156,0,"HOME FURNISHING","BATH LINEN"
MKL,131082,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,131112,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,131128,10,"HOME HYGIENE","SPONGE SCRUBBERS AND SCOURERS"
MKL,131134,0,"HOME HYGIENE","BROOM BRUSHES DUSTPANS"
MKL,132291,0,"STORAGE AND ORGANIZER","ICE CHEST AND COOLERS"
MKL,129586,0,BEVERAGES,JUICE
MKL,129587,0,BEVERAGES,JUICE
MKL,129588,0,BEVERAGES,JUICE
MKL,129589,0,BEVERAGES,JUICE
MKL,129598,0,"CUTLERY ITEMS",OPENERS
MKL,129600,0,"CUTLERY ITEMS",OPENERS
MKL,129601,0,"CUTLERY ITEMS",OPENERS
MKL,129603,0,"CUTLERY ITEMS",OPENERS
MKL,129605,0,"CUTLERY ITEMS",OPENERS
MKL,129608,0,"CUTLERY ITEMS",OPENERS
MKL,129610,0,"CUTLERY ITEMS",OPENERS
MKL,129611,2,"CUTLERY ITEMS",OPENERS
MKL,129612,62,"CUTLERY ITEMS",OPENERS
MKL,131311,0,COOKWARE,"COOKWARE SET"
MKL,131318,0,"FOOD CUPBOARD","CANNED FOOD"
MKL,131321,0,BEVERAGES,DRINKS
MKL,131340,5,BAKEWARE,"BAKING TOOLS AND ACCESSORIES"
MKL,132350,0,BEVERAGES,JUICE
MKL,131392,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,131397,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,132415,0,"COVERS CUSHION/PILLOW/CHAIR",CUSHION
MKL,129815,0,LAUNDARY,"CLOTH LINE/ STRING"
MKL,129816,0,LAUNDARY,"CLOTH LINE/ STRING"
MKL,129817,0,LAUNDARY,"CLOTH LINE/ STRING"
MKL,129822,0,LAUNDARY,"CLOTH LINE/ STRING"
MKL,131467,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,131521,0,"FOOD CUPBOARD",CONDIMENTS
MKL,131522,52,"FOOD CUPBOARD",CONDIMENTS
MKL,130501,0,"FOOD CUPBOARD",BISCUITS
MKL,131544,0,"FRESH DAIRY AND EGGS",Yoghurt
MKL,131547,5,"FRESH DAIRY AND EGGS",Yoghurt
MKL,131548,0,"FRESH DAIRY AND EGGS",Yoghurt
MKL,131565,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
MKL,132705,0,"HOTPLATE  BBQ  GRILL","HOT PLATE"
MKL,132712,0,"HOTPLATE  BBQ  GRILL","HOT PLATE"
MKL,131639,0,BAKEWARE,MOULDS
MKL,131641,0,BAKEWARE,MOULDS
MKL,130793,122,"FOOD CUPBOARD",BISCUITS
MKL,130798,0,"FOOD CUPBOARD",BISCUITS
MKL,132027,0,"CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
MKL,132029,0,"CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
MKL,13203,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
MKL,132031,0,"CUTLERY ITEMS","SPOONS FORKS KNIFE AND CUTLERY SET"
MKL,133028,91,"KNIFE AND CHOPPING BOARD","CHOPPING BOARDS AND CHOPPERS"
MKL,133029,0,"KNIFE AND CHOPPING BOARD","CHOPPING BOARDS AND CHOPPERS"
MKL,13204,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
MKL,133053,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,133054,6,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,133055,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,133056,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,133057,0,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,129119,0,"KNIFE AND CHOPPING BOARD",SCISSORS
MKL,129120,0,"KNIFE AND CHOPPING BOARD",SCISSORS
MKL,129135,0,"BACKYARD PLAY","CATCHER AND SLING SHOTS"
MKL,126012,39,"FRUITS- IMPORT",Fruits
MKL,12699,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,129298,0,"KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
MKL,129304,0,SERVEWARE,"SERVING BOWL"
MKL,127067,6,"LINEN CARE","STEAM IRONS"
MKL,127070,0,"LINEN CARE","DRY IRON"
MKL,128552,13,LAUNDARY,"LAUNDARY BASKET"
MKL,128553,3,LAUNDARY,"LAUNDARY BASKET"
MKL,129391,1,"PARTY SUPPLIES",DISPOSABLES
MKL,128564,0,"TOYS CARS TRAINS AND VEHICLES","BATTERY OPERATED REMOTE CONTROL"
MKL,128588,0,"ROLE PLAY AND PRETEND TOYS","SPY GEAR AND GADGETS"
MKL,129576,0,DINNERWARE,PLATE
MKL,129578,91,DINNERWARE,BOWLS
MKL,126174,0,"STORAGE AND ORGANIZER","RACK SHELF DRAWERS ORGANIZERS"
MKL,126195,0,"HOME AND PERSONAL CARE","HOUSEHOLD CLEANERS"
MKL,125267,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,125273,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125274,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125275,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125276,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125281,0,"VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
MKL,125282,0,"VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
MKL,125283,0,"VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
MKL,125284,0,"VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
MKL,125285,0,"VIDEO ACCESSORIES","TV BRACKET AND ACCESSORIES"
MKL,125287,12,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125292,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125293,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,125302,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126204,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126205,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126206,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126208,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126209,2,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126211,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126212,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126213,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126214,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126216,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126217,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126219,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126220,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126223,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126225,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,128757,0,BEVERAGES,DRINKS
MKL,125303,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,125306,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126229,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,126230,0,"HOME AND PERSONAL CARE",FRESHENERS
MKL,128776,12,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,128779,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,125359,30,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,125360,0,"HOME AND PERSONAL CARE","LAUNDRY CARE"
MKL,127555,0,"WASHING MACHINE","TWIN TUB WM"
MKL,128810,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,128827,13,"FOOD CUPBOARD","SPREADS AND TOPPING"
MKL,127680,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,127739,0,BAKEWARE,MOULDS
MKL,127740,0,BAKEWARE,MOULDS
MKL,127749,50,BAKEWARE,MOULDS
MKL,127755,0,BAKEWARE,MOULDS
MKL,126470,0,BEVERAGES,JUICE
MKL,126471,0,BEVERAGES,JUICE
MKL,127757,0,BAKEWARE,MOULDS
MKL,125630,0,DINNERWARE,PLATE
MKL,125631,0,DINNERWARE,PLATE
MKL,127895,0,"FOOD CUPBOARD",SNACKS
MKL,127905,0,"FOOD CUPBOARD",SNACKS
MKL,128935,0,"PACKAGING AND MAILING","   TAPES AND DISPENSERS"
MKL,128939,0,"PACKAGING AND MAILING","   TAPES AND DISPENSERS"
MKL,128946,12,"OFFICE STATIONERY","OFFICE BASIC AND STATIONERY"
MKL,128951,0,"OFFICE STATIONERY","OFFICE BASIC AND STATIONERY"
MKL,125785,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,125866,0,"BEVERAGES ALCOHOLIC",WINES
MKL,125867,0,"BEVERAGES ALCOHOLIC",WINES
MKL,125869,0,"BEVERAGES ALCOHOLIC",WINES
MKL,125870,0,"BEVERAGES ALCOHOLIC",WINES
MKL,125871,0,"BEVERAGES ALCOHOLIC",WINES
MKL,125896,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,125897,0,GLASSWARE,"GLASS / TUMBLER /WINE / CHAMPAGNE"
MKL,128146,0,MICROWAVE,"GRILL MICROWAVE"
MKL,142207,0,"BEVERAGES ALCOHOLIC",WINES
MKL,138571,0,PILLOWS,PILLOWS
MKL,139776,0,DINNERWARE,MUGS
MKL,138594,24,"FOOD CUPBOARD",BISCUITS
MKL,138596,0,"FOOD CUPBOARD",BISCUITS
MKL,13865,1,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,13990,0,"FOOD CUPBOARD","CANNED FOOD"
MKL,13991,0,"FOOD CUPBOARD","CANNED FOOD"
MKL,138785,0,"LED TV","SMART TV"
MKL,138806,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,138808,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,138815,3,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,138920,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138921,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138922,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138924,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138925,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138926,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138928,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,138932,0,"HOME AND PERSONAL CARE","PERSONAL WASH"
MKL,140977,0,BEVERAGES,JUICE
MKL,139250,0,"FOOD CUPBOARD","HONEY  JAM AND MARMALADE"
MKL,141370,0,KITCHENWARE,"BAR TOOLS AND ACCESSORIES"
MKL,141371,1,KITCHENWARE,"BAR TOOLS AND ACCESSORIES"
MKL,141389,0,KITCHENWARE,"BAR TOOLS AND ACCESSORIES"
MKL,141391,0,"KITCHEN TOOLS AND CULTARY",TONGS
MKL,141401,0,"KITCHEN TOOLS AND CULTARY",TONGS
MKL,139265,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,141409,9,KITCHENWARE,"SALT AND PEPPER/CRUETS"
MKL,141411,0,KITCHENWARE,"SALT AND PEPPER/CRUETS"
MKL,141413,0,KITCHENWARE,"SALT AND PEPPER/CRUETS"
MKL,141414,0,BATHROOM,"BATHROOM SHELF RACKS HOLDERS"
MKL,141421,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141423,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141425,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141427,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141429,0,"KITCHEN TOOLS AND CULTARY",TONGS
MKL,141431,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141433,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141434,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141435,0,"KITCHEN TOOLS AND CULTARY","COOKING TOOL LADLES AND SERVERS"
MKL,141440,0,"KITCHEN TOOLS AND CULTARY",TONGS
MKL,139331,9,FAN,"STANDING FAN"
MKL,138235,0,"FOOD CUPBOARD",SNACKS
MKL,141775,21,"BEVERAGES ALCOHOLIC",BITTERS
MKL,141778,0,"BEVERAGES ALCOHOLIC",BITTERS
MKL,141779,0,"BEVERAGES ALCOHOLIC",BITTERS
MKL,138349,0,"FOOD CUPBOARD","MILK AND CREAMERS"
MKL,138364,0,BEVERAGES,TEA
MKL,138371,0,BEVERAGES,TEA
MKL,139682,0,"FOOD CUPBOARD",BISCUITS
MKL,139701,20,"FOOD CUPBOARD",SNACKS
MKL,139702,0,"FOOD CUPBOARD",SNACKS
MKL,139760,9,DINNERWARE,MUGS
MKL,139769,0,DINNERWARE,MUGS
MKL,139770,0,DINNERWARE,MUGS
MKL,140567,0,"FOOD CUPBOARD","SALT  SUGAR AND JAGGERY"
MKL,140569,12,"FOOD CUPBOARD",SNACKS
MKL,140586,0,GLASSWARE,"DISPENSERS / DECANTER SETS"
MKL,140590,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,140591,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,140593,0,"KITCHEN TOOLS AND CULTARY","STRAINER AND FILTERS"
MKL,135811,0,"MELAMINE WARE","MEL BOWL/BOWL+COVER"
MKL,134557,0,GLASSWARE,CONTAINERS
MKL,137269,30,"FOOD CUPBOARD",CONFECTIONERY
MKL,135887,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,135892,0,"GENERAL STATIONERY","   WRITING SUPPLIES"
MKL,137271,10,"FOOD CUPBOARD",CONFECTIONERY
MKL,137272,20,"FOOD CUPBOARD",CONFECTIONERY
MKL,137273,10,"FOOD CUPBOARD",CONFECTIONERY
MKL,13594,0,"HOME AND PERSONAL CARE",FRAGRANCES
MKL,133927,0,"FOOD CUPBOARD","BREAKFAST CEREALS"
MKL,134754,0,DINNERWARE,BOWLS
MKL,134756,0,"STORAGE AND ORGANIZER",BASKET
MKL,134757,0,"STORAGE AND ORGANIZER",BASKET
MKL,13476,25,"FOOD CUPBOARD","RAW RICE"
MKL,135981,0,"HOME HYGIENE",DUSTBINS
MKL,137491,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,137492,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,137493,10,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,137496,10,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,137497,1,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,137498,0,"HOME AND PERSONAL CARE","INFANT AND BABY CARE"
MKL,134774,0,"STORAGE AND ORGANIZER",BASKET
MKL,134780,0,KITCHENWARE,"DISH RACKS"
MKL,134799,0,"STORAGE AND ORGANIZER","STORAGE CONTAINERS"
MKL,136056,0,"BEVERAGES ALCOHOLIC",WHISKEY
MKL,133972,0,"BEVERAGES ALCOHOLIC",CIDER
MKL,133980,5,"SCHOOL AND CHILDREN STATIONERY",BACKPACKS
MKL,133981,0,"SCHOOL AND CHILDREN STATIONERY",BACKPACKS
MKL,133985,0,"SCHOOL AND CHILDREN STATIONERY","SCHOOL WATER BOTTLES"
MKL,134089,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,134090,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,134091,0,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,136091,1,"HOME AND PERSONAL CARE",DISPOSABLE
MKL,134093,0,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134095,0,"HOME AND PERSONAL CARE","FEMININE CARE"
MKL,134144,0,"CHILDREN BOOKS AND GEN REF","BOOKS AND LEARNINGS"
MKL,135070,0,KETTLE,"PLASTIC KETTLE"
MKL,135096,0,"COFFEE / END / NESTING TABLES","END TABLES"
MKL,134246,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,134251,0,"HOME AND PERSONAL CARE","ORAL CARE"
MKL,133381,0,"FOOD CUPBOARD",BISCUITS
MKL,133382,0,"FOOD CUPBOARD",BISCUITS
MKL,133384,0,"FOOD CUPBOARD",BISCUITS
