121647,0,LFS
121650,0,LFS
126841,0,LFS
131055,0,LFS
121685,0,LFS
131073,0,LFS
131075,0,LFS
150129,0,LFS
152772,0,LFS
154748,0,LFS
154753,0,LFS
154771,0,LFS
157140,0,LFS
157216,0,LFS
152778,0,LFS
155043,0,LFS
157348,0,LFS
150745,0,LFS
155080,0,LFS
155228,0,LFS
150841,0,LFS
150960,0,LFS
155242,0,LFS
155256,0,LFS
147908,0,LFS
151027,0,LFS
151040,0,LFS
154090,0,LFS
155668,0,LFS
155669,0,LFS
155736,0,LFS
14809,0,LFS
14819,0,LFS
14821,0,LFS
151562,0,LFS
151582,0,LFS
154185,0,LFS
155765,0,LFS
155836,0,LFS
155837,0,LFS
155878,0,LFS
148832,0,LFS
151587,0,LFS
148976,0,LFS
149012,0,LFS
149096,0,LFS
151909,0,LFS
152063,0,LFS
154296,0,LFS
154326,0,LFS
155958,0,LFS
155984,0,LFS
149122,0,LFS
154376,0,LFS
152221,0,LFS
149288,0,LFS
149292,0,LFS
149337,0,LFS
152481,0,LFS
149391,0,LFS
149396,0,LFS
149499,0,LFS
152533,0,LFS
154490,0,LFS
154501,0,LFS
154503,0,LFS
156483,0,LFS
149735,0,LFS
149871,0,LFS
149874,0,LFS
152592,0,LFS
144275,0,LFS
144278,0,LFS
144281,0,LFS
144291,0,LFS
140841,0,LFS
140879,0,LFS
144320,0,LFS
144323,0,LFS
144751,0,LFS
145288,0,LFS
145448,0,LFS
145461,0,LFS
145475,0,LFS
147795,0,LFS
141056,0,LFS
141293,0,LFS
145258,0,LFS
145568,0,LFS
145573,0,LFS
145574,0,LFS
145575,0,LFS
139876,0,LFS
14303,0,LFS
140010,0,LFS
140012,0,LFS
140021,0,LFS
140092,0,LFS
140146,0,LFS
143153,0,LFS
146392,0,LFS
140229,0,LFS
143263,0,LFS
146497,0,LFS
146522,0,LFS
140236,0,LFS
143461,0,LFS
146640,0,LFS
146646,0,LFS
142121,0,LFS
143556,0,LFS
146764,0,LFS
146784,0,LFS
146813,0,LFS
140292,0,LFS
143682,0,LFS
146885,0,LFS
140335,0,LFS
140344,0,LFS
140346,0,LFS
142291,0,LFS
143748,0,LFS
143774,0,LFS
140378,0,LFS
142421,0,LFS
140440,0,LFS
144015,0,LFS
144017,0,LFS
144024,0,LFS
14715,0,LFS
140449,0,LFS
142618,0,LFS
147161,0,LFS
14719,0,LFS
14723,0,LFS
14737,0,LFS
140540,0,LFS
140552,0,LFS
140563,0,LFS
140570,0,LFS
142625,0,LFS
142634,0,LFS
144194,0,LFS
147417,0,LFS
140660,0,LFS
140707,0,LFS
147621,0,LFS
147633,0,LFS
175190,0,LFS
175193,0,LFS
169397,0,LFS
171207,0,LFS
171220,0,LFS
171222,0,LFS
171223,0,LFS
175311,0,LFS
169458,0,LFS
173554,0,LFS
173614,0,LFS
175364,0,LFS
169618,0,LFS
171305,0,LFS
171307,0,LFS
171308,0,LFS
171374,0,LFS
171387,0,LFS
173705,0,LFS
173720,0,LFS
169862,0,LFS
169884,0,LFS
169905,0,LFS
169930,0,LFS
171785,0,LFS
171788,0,LFS
173809,0,LFS
173815,0,LFS
173828,0,LFS
169976,0,LFS
169978,0,LFS
172032,0,LFS
173861,0,LFS
173922,0,LFS
168190,0,LFS
170032,0,LFS
170034,0,LFS
170048,0,LFS
174046,0,LFS
174110,0,LFS
174135,0,LFS
168305,0,LFS
16834,0,LFS
174214,0,LFS
170267,0,LFS
170295,0,LFS
172702,0,LFS
17435,0,LFS
174361,0,LFS
174362,0,LFS
174378,0,LFS
168565,0,LFS
168847,0,LFS
170314,0,LFS
170320,0,LFS
170341,0,LFS
172773,0,LFS
172785,0,LFS
172794,0,LFS
174477,0,LFS
174620,0,LFS
174626,0,LFS
174640,0,LFS
168863,0,LFS
168885,0,LFS
170410,0,LFS
172807,0,LFS
172831,0,LFS
170426,0,LFS
170445,0,LFS
172874,0,LFS
174769,0,LFS
169138,0,LFS
169140,0,LFS
169147,0,LFS
169157,0,LFS
171040,0,LFS
171078,0,LFS
171103,0,LFS
174944,0,LFS
169163,0,LFS
171151,0,LFS
171160,0,LFS
166887,0,LFS
166889,0,LFS
166891,0,LFS
166930,0,LFS
164722,0,LFS
164918,0,LFS
165011,0,LFS
167130,0,LFS
159074,0,LFS
164781,0,LFS
164862,0,LFS
15918,0,LFS
159183,0,LFS
162495,0,LFS
162510,0,LFS
162512,0,LFS
165462,0,LFS
157446,0,LFS
159512,0,LFS
165557,0,LFS
157600,0,LFS
157601,0,LFS
162924,0,LFS
157802,0,LFS
157805,0,LFS
159740,0,LFS
163140,0,LFS
157951,0,LFS
157985,0,LFS
159762,0,LFS
159791,0,LFS
163163,0,LFS
165820,0,LFS
165834,0,LFS
165858,0,LFS
158329,0,LFS
163250,0,LFS
163379,0,LFS
163421,0,LFS
165981,0,LFS
158449,0,LFS
158467,0,LFS
158468,0,LFS
163476,0,LFS
163572,0,LFS
158494,0,LFS
158544,0,LFS
158548,0,LFS
160355,0,LFS
163610,0,LFS
166114,0,LFS
166119,0,LFS
160392,0,LFS
16374,0,LFS
166188,0,LFS
166212,0,LFS
158805,0,LFS
158812,0,LFS
15886,0,LFS
166289,0,LFS
166293,0,LFS
166317,0,LFS
158906,0,LFS
164017,0,LFS
164116,0,LFS
164149,0,LFS
164193,0,LFS
166350,0,LFS
16639,0,LFS
161345,0,LFS
161596,0,LFS
166686,0,LFS
161836,0,LFS
162025,0,LFS
162099,0,LFS
162331,0,LFS
164277,0,LFS
166750,0,LFS
181704,0,LFS
181716,0,LFS
184411,0,LFS
184412,0,LFS
184419,0,LFS
185341,0,LFS
185466,0,LFS
185467,0,LFS
185468,0,LFS
185469,0,LFS
181748,0,LFS
183150,0,LFS
185535,0,LFS
185569,0,LFS
185570,0,LFS
181910,0,LFS
181950,0,LFS
183220,0,LFS
183231,0,LFS
183272,0,LFS
183393,0,LFS
184599,0,LFS
180653,0,LFS
180668,0,LFS
182068,0,LFS
183453,0,LFS
183463,0,LFS
183467,0,LFS
183468,0,LFS
184661,0,LFS
180703,0,LFS
182356,0,LFS
182365,0,LFS
183481,0,LFS
183488,0,LFS
183490,0,LFS
180716,0,LFS
182456,0,LFS
183494,0,LFS
183542,0,LFS
184750,0,LFS
180852,0,LFS
182589,0,LFS
18366,0,LFS
184813,0,LFS
184818,0,LFS
184832,0,LFS
180898,0,LFS
182609,0,LFS
182618,0,LFS
182633,0,LFS
183696,0,LFS
184840,0,LFS
180917,0,LFS
180920,0,LFS
182651,0,LFS
182665,0,LFS
182674,0,LFS
183712,0,LFS
18372,0,LFS
183741,0,LFS
183742,0,LFS
184996,0,LFS
185014,0,LFS
185020,0,LFS
185021,0,LFS
181068,0,LFS
181071,0,LFS
181083,0,LFS
181086,0,LFS
181097,0,LFS
181103,0,LFS
185034,0,LFS
185041,0,LFS
183823,0,LFS
183892,0,LFS
181218,0,LFS
181223,0,LFS
182874,0,LFS
183935,0,LFS
181258,0,LFS
182904,0,LFS
182913,0,LFS
184196,0,LFS
181436,0,LFS
181440,0,LFS
181441,0,LFS
181465,0,LFS
183079,0,LFS
177272,0,LFS
178664,0,LFS
178749,0,LFS
178757,0,LFS
180587,0,LFS
180589,0,LFS
180594,0,LFS
180597,0,LFS
176484,0,LFS
178991,0,LFS
180607,0,LFS
176543,0,LFS
179276,0,LFS
179279,0,LFS
176605,0,LFS
176606,0,LFS
176627,0,LFS
177282,0,LFS
177293,0,LFS
177304,0,LFS
177318,0,LFS
177320,0,LFS
177324,0,LFS
177329,0,LFS
179338,0,LFS
179412,0,LFS
179413,0,LFS
179433,0,LFS
175554,0,LFS
176668,0,LFS
177348,0,LFS
177351,0,LFS
179479,0,LFS
175598,0,LFS
175601,0,LFS
175609,0,LFS
175611,0,LFS
177474,0,LFS
179534,0,LFS
179584,0,LFS
175646,0,LFS
175665,0,LFS
176733,0,LFS
177519,0,LFS
179766,0,LFS
175671,0,LFS
175689,0,LFS
175772,0,LFS
176779,0,LFS
179771,0,LFS
179803,0,LFS
177638,0,LFS
177640,0,LFS
179907,0,LFS
176856,0,LFS
175897,0,LFS
176923,0,LFS
176939,0,LFS
176944,0,LFS
176945,0,LFS
177903,0,LFS
177904,0,LFS
177905,0,LFS
177915,0,LFS
175927,0,LFS
175948,0,LFS
