"ITEM CODE","ITEM NAME",PRICE,RACK,USER,QTY,DATE/TIME,DEPT,GROUP,SUB-GROUP
21997,"STARCAFE INSTANT COFFE POWDER 50GR X 24",21.49,DNDB,HDBS,25,"15-JUN-026 18:18",SUPERMARKET,BEVERAGES,COFFEE
